gene_id,SRR3051863,SRR3051864,SRR3051865,SRR3051866,SRR3051867,SRR3051868,SRR3051869,SRR3051870,SRR3051871
XLOC_010826,0,0,0,0,0,0,0,0,0
XLOC_010821,0,0,0,0,0,0,0,0,0
XLOC_010820,0,0,0,0,0,0,0,0,0
XLOC_010823,0,0,0,0,0,0,0,0,0
XLOC_010822,1,2,0,0,3,3,0,2,3
XLOC_005926,263,426,403,63,82,41,859,562,886
XLOC_023544,0,0,0,11,9,7,0,2,3
XLOC_023545,2,4,5,3,0,4,1,0,2
XLOC_023546,4,7,9,0,0,0,0,3,0
XLOC_005927,43,63,50,5,6,9,25,38,33
XLOC_023547,0,0,5,0,3,3,0,2,3
XLOC_026712,85,91,116,112,102,103,137,132,179
XLOC_017238,6,17,26,3,0,5,16,8,16
XLOC_026710,0,0,0,0,0,0,0,0,0
XLOC_026711,308,508,525,266,310,234,346,313,315
XLOC_007304,569,812,909,126,125,131,569,631,661
XLOC_007305,24,31,25,5,10,9,18,16,17
XLOC_007306,67,122,88,165,83,120,154,119,122
XLOC_007307,1,7,16,1,7,7,13,5,10
XLOC_012089,9,14,16,3,1,2,9,5,7
XLOC_012088,5037,6598,7236,4971,5001,5509,4354,4499,4352
XLOC_007302,3,5,3,4,0,0,4,6,3
XLOC_007303,0,1,9,3,1,1,0,10,0
XLOC_012085,0,0,7,0,1,2,3,3,0
XLOC_012084,230,308,363,1151,1227,1008,341,366,395
XLOC_012087,453,468,567,319,368,317,191,191,185
XLOC_012086,49,68,118,190,230,222,75,101,98
XLOC_007308,0,1,0,2,0,0,0,0,3
XLOC_007309,54,102,137,26,27,40,39,30,43
XLOC_012083,0,1,0,0,0,0,0,0,5
XLOC_012082,31,33,32,14,14,25,24,19,30
XLOC_019963,11,39,0,3,3,11,0,13,20
XLOC_019962,23,76,40,6,8,5,69,34,60
XLOC_019961,22,35,15,5,7,12,34,57,49
XLOC_019960,0,0,2,0,0,0,0,0,0
XLOC_019967,5,14,4,0,0,4,10,21,9
XLOC_019966,10,22,11,5,8,8,38,26,24
XLOC_019965,3,18,7,0,3,3,5,22,14
XLOC_019964,21,27,27,6,3,6,54,40,42
XLOC_019969,0,0,0,0,0,0,1,2,0
XLOC_019968,0,0,0,0,1,0,3,0,0
XLOC_005925,556,662,638,538,498,694,1444,1479,1440
XLOC_012557,432,638,750,101,179,192,576,613,563
XLOC_012556,812,929,1041,1281,1318,969,646,617,692
XLOC_012555,224,277,265,112,101,177,220,170,201
XLOC_012554,15,13,21,5,10,24,7,7,21
XLOC_012553,0,0,0,0,12,16,56,36,42
XLOC_012552,1263,2034,1460,1395,1428,1920,2901,2436,2961
XLOC_012551,142,356,277,232,230,270,683,767,725
XLOC_002876,4,0,0,0,0,0,41,42,33
XLOC_002879,0,0,0,0,0,0,0,0,0
XLOC_002878,0,0,0,0,0,0,0,0,0
XLOC_034095,0,0,0,0,0,0,0,0,0
XLOC_012559,1035,1456,1458,489,582,445,777,711,758
XLOC_012558,1718,1860,2141,2571,3590,2785,1930,1711,1852
XLOC_024798,0,6,6,0,0,11,7,8,9
XLOC_024799,70,107,124,14,10,18,58,89,75
XLOC_024790,760,886,896,716,608,895,951,733,898
XLOC_024791,10,20,22,59,57,93,31,30,32
XLOC_024792,375,642,542,108,63,138,473,546,176
XLOC_024793,344,419,403,74,76,88,1030,1007,1045
XLOC_024794,788,1314,1354,411,301,321,848,843,858
XLOC_024795,10,14,21,7,8,17,54,55,84
XLOC_024796,690,1192,1391,94,59,207,727,769,828
XLOC_024797,34,57,78,11,16,41,216,156,167
XLOC_018704,5632,7217,7063,3390,4423,3106,4069,3653,4197
XLOC_018705,1650,2360,2134,2115,1784,1717,2751,2492,2845
XLOC_018706,728,608,813,1125,1190,1666,793,1008,753
XLOC_018707,1433,1700,2133,1112,1105,1087,764,809,892
XLOC_018700,101,233,143,316,200,217,627,549,631
XLOC_018701,29,115,69,44,34,28,366,310,216
XLOC_018702,7,26,25,0,0,0,21,21,12
XLOC_018703,2122,3433,3863,1284,1062,1233,1578,1522,1503
XLOC_018708,97,166,199,107,157,90,114,98,83
XLOC_018709,428,544,662,264,244,352,364,354,327
XLOC_000659,0,1,3,0,0,1,1,0,1
XLOC_000658,6,8,7,0,0,2,3,4,2
XLOC_000653,8,18,15,9,0,0,10,0,0
XLOC_000652,122,193,241,12,19,31,109,111,123
XLOC_000651,57,106,92,63,36,66,63,56,51
XLOC_000650,73,89,83,45,24,83,67,65,44
XLOC_000657,0,0,4,0,0,0,0,3,3
XLOC_000656,5,15,13,0,0,2,5,8,3
XLOC_000655,0,0,1,0,0,0,0,1,0
XLOC_000654,6,6,11,0,3,0,8,8,14
XLOC_006552,0,1,6,2,0,0,1,0,2
XLOC_006553,7,11,3,3,0,0,0,4,3
XLOC_006550,388,472,465,1012,942,867,589,596,662
XLOC_006551,12,16,23,10,11,13,14,18,15
XLOC_006556,0,1,0,0,3,2,0,0,0
XLOC_006557,533,615,610,427,574,583,912,714,850
XLOC_006554,124,203,199,5,27,3,1,1,4
XLOC_006555,617,647,584,45,112,47,25,27,17
XLOC_006558,64,69,100,0,3,8,10,5,6
XLOC_006559,609,994,1034,78,52,98,242,214,275
XLOC_009265,134,208,178,24,19,7,23,25,28
XLOC_009264,116,142,127,12,0,0,8,16,14
XLOC_009267,43,61,32,9,9,0,55,41,37
XLOC_009266,17,10,36,0,5,5,26,32,32
XLOC_009261,1378,2010,2010,2768,2757,3018,3569,3597,3149
XLOC_009260,101,159,193,39,32,79,179,134,103
XLOC_009263,41,105,81,0,0,6,8,11,0
XLOC_009262,242,396,405,2066,1615,2368,1615,1796,1769
XLOC_001012,6,0,0,13,10,63,11,12,8
XLOC_001013,76,67,71,175,155,257,116,90,134
XLOC_001010,0,0,3,0,0,0,0,7,9
XLOC_001011,0,0,0,0,0,0,7,2,5
XLOC_009269,647,777,846,573,508,436,487,432,446
XLOC_009268,122,207,258,122,123,147,144,147,137
XLOC_001014,422,636,605,153,136,222,408,371,448
XLOC_001015,204,386,374,658,884,553,300,350,265
XLOC_004024,727,931,794,559,628,669,1034,940,961
XLOC_004025,173,400,290,372,389,593,1466,1479,1449
XLOC_004026,0,3,0,0,0,0,7,0,0
XLOC_004027,277,374,576,28,32,11,17,12,21
XLOC_004020,0,0,0,0,0,0,0,0,0
XLOC_004021,0,0,0,0,0,0,25,16,36
XLOC_004022,106,131,137,26,30,17,185,147,193
XLOC_004023,61,94,67,16,5,26,0,0,25
XLOC_004028,631,940,750,545,617,795,720,635,649
XLOC_004029,8,21,14,1,3,10,4,0,10
XLOC_017377,0,0,0,0,3,0,1,4,5
XLOC_005779,19,15,23,47,46,62,84,86,88
XLOC_005778,1798,2389,2164,3113,3323,3120,1908,1683,1825
XLOC_005773,11,14,8,77,51,78,42,15,38
XLOC_005772,0,0,13,5,4,8,0,7,0
XLOC_005771,131,150,184,26,13,7,41,23,39
XLOC_005770,29,96,71,34,18,24,139,121,97
XLOC_005777,173,233,289,67,70,112,738,860,794
XLOC_005776,362,491,542,385,348,442,342,325,328
XLOC_005775,7211,9169,8607,7960,8153,11823,7149,6975,6755
XLOC_005774,10,13,0,32,0,24,24,227,125
XLOC_033255,1091,1382,1516,3835,4166,2824,1523,1371,1487
XLOC_033254,10,19,23,10,1,13,4,8,13
XLOC_033257,53,78,54,88,87,79,304,335,344
XLOC_033256,1694,2157,2431,834,834,1440,1215,1189,1089
XLOC_033251,482,691,724,622,620,740,577,557,559
XLOC_033250,322,519,451,359,358,359,419,344,345
XLOC_033253,1233,1669,1791,791,757,1056,1442,1402,1388
XLOC_033252,781,1147,1304,521,310,596,610,535,520
XLOC_033259,295,323,385,166,206,177,288,330,298
XLOC_033258,965,1125,1204,767,883,965,915,1016,1014
XLOC_034546,0,0,0,0,0,0,3,0,13
XLOC_002093,0,2,0,0,0,3,1,0,2
XLOC_002092,26,40,23,31,12,46,34,34,43
XLOC_002091,0,0,6,0,0,0,1,2,0
XLOC_002090,8,27,27,0,0,0,17,14,12
XLOC_002097,27,25,35,6,15,11,18,19,20
XLOC_002096,1222,1424,1095,195,268,267,467,435,476
XLOC_002095,391,519,541,203,234,302,386,304,315
XLOC_002094,4,5,5,3,4,4,10,2,4
XLOC_002099,4869,5269,5231,242,322,36,141,143,170
XLOC_002098,4,26,15,2499,2107,1376,350,323,332
XLOC_007522,2,0,2,11,2,8,4,0,2
XLOC_007523,10,13,21,4,2,15,15,14,10
XLOC_009540,0,0,0,0,0,0,0,0,0
XLOC_009541,2,9,8,38,94,125,304,247,247
XLOC_009542,12,6,16,0,0,0,5,9,6
XLOC_009543,1,1,7,4,0,2,2,2,2
XLOC_027816,5,2,1,43,89,23,156,158,139
XLOC_027817,0,7,7,45,40,41,53,60,67
XLOC_027814,630,912,928,684,545,825,514,590,417
XLOC_027815,0,2,0,1,0,0,2,0,2
XLOC_027812,32,61,36,33,41,39,352,316,367
XLOC_027813,0,0,0,0,0,0,17,0,4
XLOC_027810,382,420,282,946,1208,789,802,652,742
XLOC_027811,0,0,4,57,44,132,665,477,481
XLOC_027557,0,0,0,0,0,0,10,10,6
XLOC_027818,8,9,9,119,125,142,144,136,82
XLOC_027819,197,253,269,96,97,127,175,180,171
XLOC_035507,56,223,248,29,8,20,483,483,372
XLOC_035506,0,0,1,0,0,0,0,0,0
XLOC_035505,2,0,4,0,0,0,2,0,0
XLOC_035504,0,6,0,0,0,0,0,6,4
XLOC_007861,315,411,504,209,202,239,205,164,146
XLOC_007860,48,81,76,83,86,98,53,57,69
XLOC_007863,276,110,133,110,93,63,133,96,174
XLOC_007862,28,45,44,9,13,6,14,9,13
XLOC_003322,0,3,0,0,0,0,0,0,0
XLOC_003323,0,0,0,0,0,2,0,3,0
XLOC_003320,112,145,187,162,98,166,475,460,531
XLOC_003321,0,0,2,0,0,0,0,0,0
XLOC_003326,349,463,549,452,376,737,590,507,580
XLOC_003327,603,711,731,89,127,161,466,370,356
XLOC_003324,3,0,3,1,0,3,9,7,0
XLOC_003325,43,63,54,20,33,19,28,22,18
XLOC_032616,60,61,89,22,25,59,33,64,52
XLOC_032617,0,0,2,2,0,0,3,2,3
XLOC_003328,811,1089,1027,835,892,1176,1157,1173,1094
XLOC_003329,777,885,887,434,581,666,768,773,722
XLOC_032612,47,63,89,23,5,4,10,12,2
XLOC_032613,13,35,14,10,3,6,34,27,45
XLOC_032610,2,0,2,0,0,0,0,0,0
XLOC_032611,1,0,0,0,0,0,0,0,0
XLOC_031091,39,63,61,95,116,98,16,11,10
XLOC_031090,7,9,15,4,0,4,6,12,10
XLOC_031093,6,6,8,28,29,5,65,42,33
XLOC_031092,17,16,39,4,8,30,6,15,25
XLOC_031095,14,12,3,6,0,7,0,1,4
XLOC_031094,193,316,337,41,78,14,47,35,54
XLOC_031097,0,0,2,0,0,0,0,0,4
XLOC_031096,0,2,0,0,0,0,0,0,0
XLOC_031099,0,0,0,0,0,0,0,0,0
XLOC_033318,0,0,0,0,0,0,0,0,0
XLOC_005677,0,0,0,0,0,0,3,3,0
XLOC_033316,0,0,0,0,0,0,0,0,0
XLOC_001849,3,1,0,4,0,0,5,0,0
XLOC_001848,10,171,53,15,18,27,42,28,43
XLOC_005679,10,17,18,0,0,0,0,9,10
XLOC_001841,103,201,132,15,23,15,65,44,60
XLOC_001840,4,17,14,5,3,8,6,0,3
XLOC_001843,88,128,105,21,17,15,27,37,34
XLOC_001842,59,107,62,22,18,48,68,36,45
XLOC_001845,7,22,14,73,21,88,74,58,113
XLOC_001844,88,190,89,2964,3190,2587,626,484,652
XLOC_001847,9,10,19,15,9,18,17,26,31
XLOC_001846,0,10,5,7,4,6,11,13,12
XLOC_008491,93,134,105,45,30,38,37,36,43
XLOC_008490,501,807,668,460,392,549,2494,2108,2195
XLOC_008493,0,0,0,0,0,0,0,0,0
XLOC_008492,174,213,220,91,109,79,195,196,226
XLOC_026028,0,0,0,0,0,0,19,13,15
XLOC_026029,0,0,0,0,0,0,0,0,0
XLOC_008497,3440,3811,4802,327,462,178,616,767,730
XLOC_008496,199,241,219,95,133,154,161,129,109
XLOC_026024,59,81,108,37,41,37,72,62,64
XLOC_026025,0,0,0,0,0,0,8,0,0
XLOC_026026,0,0,0,0,0,0,0,0,8
XLOC_026027,0,0,0,0,0,0,0,0,0
XLOC_026020,0,0,0,16,22,20,10,3,31
XLOC_026021,2,1,3,5,2,3,1,0,0
XLOC_026022,1,2,2,1,1,1,1,9,1
XLOC_026023,3,1,0,0,3,3,3,1,2
XLOC_035349,16,20,22,0,8,12,145,182,159
XLOC_035348,555,657,596,426,439,449,813,700,690
XLOC_035345,598,761,789,305,343,494,424,285,348
XLOC_035344,443,635,751,406,328,515,537,596,559
XLOC_035347,855,1075,1091,580,704,839,870,811,811
XLOC_035346,755,1068,898,144,173,227,775,579,669
XLOC_035341,108,220,234,114,130,135,166,200,180
XLOC_035340,379,691,739,502,414,523,509,514,442
XLOC_035343,62,38,49,18,39,54,36,20,22
XLOC_035342,31,40,38,11,5,12,20,9,5
XLOC_015934,0,0,0,0,0,0,0,0,0
XLOC_026796,1661,1768,1726,1667,1881,1735,1335,1201,1235
XLOC_026797,591,809,802,817,683,1038,1202,1042,1069
XLOC_026794,877,1264,1055,143,167,367,1025,882,893
XLOC_026795,2415,2983,3064,2349,2726,2917,2834,2742,2986
XLOC_026792,0,0,0,3,0,3,0,0,0
XLOC_026793,309,368,467,322,257,203,374,217,287
XLOC_026790,857,1006,1188,196,218,276,215,199,269
XLOC_026791,1118,1272,1559,800,701,826,1108,1046,1198
XLOC_026798,1268,1366,1170,1432,1850,1060,1061,910,949
XLOC_026799,775,835,969,1177,1343,1507,998,1016,887
XLOC_015935,0,0,0,0,0,1,0,0,0
XLOC_027049,1,2,0,0,0,2,11,8,8
XLOC_020016,12,18,9,6,7,4,7,5,9
XLOC_013938,2,0,0,8,10,5,0,0,0
XLOC_013939,0,0,1,3,1,3,2,0,0
XLOC_013932,6,6,15,18,32,28,6,0,4
XLOC_013933,26,45,66,17,23,27,8,3,8
XLOC_013930,19,32,21,91,43,141,14,10,12
XLOC_013931,7,4,6,34,20,23,0,0,0
XLOC_013936,1,6,3,3,2,3,1,0,1
XLOC_013937,24,25,25,19,17,19,2,0,3
XLOC_013934,0,0,0,0,0,0,0,0,0
XLOC_013935,9,6,5,61,14,95,0,0,0
XLOC_034768,722,712,849,4402,4388,3774,335,333,326
XLOC_034769,381,415,486,906,865,873,216,207,197
XLOC_034764,128,209,222,32,34,68,143,165,173
XLOC_034765,42,59,61,19,17,34,41,44,57
XLOC_034766,74,119,158,133,99,110,180,164,112
XLOC_034767,158,160,193,119,137,134,133,121,98
XLOC_034760,50,55,59,50,43,62,26,13,29
XLOC_027047,78,185,149,7,3,4,1660,1816,1631
XLOC_034762,565,631,635,1129,1316,792,616,604,619
XLOC_034763,72,103,76,0,2,30,109,11,70
XLOC_027773,0,0,0,0,0,0,0,0,0
XLOC_027772,0,1,0,0,0,0,2,0,0
XLOC_027771,0,0,0,0,0,0,0,0,0
XLOC_027770,2,0,0,0,3,0,0,2,0
XLOC_027777,0,0,2,0,0,0,0,3,0
XLOC_027776,10,16,9,0,1,3,9,21,39
XLOC_027775,4,6,16,0,0,1,14,10,9
XLOC_027774,0,0,0,0,0,0,0,0,0
XLOC_027779,0,0,0,0,0,0,0,0,0
XLOC_027778,2,2,1,0,0,0,0,3,0
XLOC_028806,29,28,38,4,1,6,9,8,1
XLOC_012131,53,56,65,23,24,10,99,83,90
XLOC_012130,533,466,561,499,514,371,152,136,161
XLOC_012133,888,1376,890,678,668,1117,618,609,948
XLOC_015471,28,42,21,21,20,28,32,37,26
XLOC_015470,0,0,0,0,1,0,1,0,0
XLOC_015473,947,1369,1487,2153,1536,2256,3009,2892,2936
XLOC_015472,8,9,14,0,0,0,10,4,13
XLOC_015475,400,485,588,222,249,469,722,661,592
XLOC_015474,4136,5413,5494,14670,12846,11933,8069,7410,7403
XLOC_015477,95,213,216,40,31,39,323,231,256
XLOC_015476,326,484,521,220,233,348,234,242,238
XLOC_015479,491,675,707,331,416,511,409,556,492
XLOC_015478,1669,1441,1692,3294,4053,3498,9729,3803,10189
XLOC_017326,266,328,445,190,147,360,206,250,235
XLOC_017325,256,333,407,368,275,365,494,477,519
XLOC_012136,9553,12003,13603,13446,13647,10241,16908,14335,15859
XLOC_022705,12,11,9,1,2,4,11,8,5
XLOC_022704,0,1,0,0,2,0,0,0,3
XLOC_022707,40,61,48,9,13,10,58,52,56
XLOC_022706,0,0,0,0,0,0,0,0,0
XLOC_029533,1,0,0,0,0,0,0,0,0
XLOC_022700,4,6,10,0,2,1,8,19,13
XLOC_022703,1,0,0,0,3,3,1,2,0
XLOC_029530,0,0,2,0,0,0,0,2,0
XLOC_034032,86,120,122,45,75,42,104,81,74
XLOC_009109,704,994,1092,581,631,520,488,579,595
XLOC_014700,0,0,0,0,0,0,0,3,0
XLOC_014701,308,429,406,371,377,723,877,798,820
XLOC_014702,28,62,30,7,13,14,38,52,60
XLOC_014703,5,2,7,3,5,8,0,7,0
XLOC_014704,0,0,2,0,0,0,0,0,0
XLOC_014705,0,0,0,0,0,0,0,0,5
XLOC_014706,11,6,17,10,12,9,19,15,17
XLOC_014707,0,0,0,0,0,0,0,0,0
XLOC_021322,35,135,34,10,27,19,139,129,157
XLOC_021323,73,178,86,7,6,27,148,91,83
XLOC_021320,490,759,859,152,170,279,934,1120,1218
XLOC_021321,260,418,320,240,251,357,0,28,31
XLOC_021326,382,551,656,665,601,782,518,507,529
XLOC_021327,61,102,114,67,56,79,146,114,118
XLOC_021324,185,782,207,12,24,18,298,146,265
XLOC_021325,0,0,0,0,0,0,21,9,18
XLOC_034033,239,282,283,96,104,184,153,144,164
XLOC_023878,36,49,57,27,12,24,94,78,70
XLOC_023879,204,285,324,89,81,191,181,151,171
XLOC_026808,4,5,6,6,10,8,19,19,25
XLOC_026809,26,25,45,23,10,22,37,26,24
XLOC_023874,121,153,189,110,119,146,113,144,94
XLOC_023875,926,1168,1462,1558,865,1689,1987,2021,1769
XLOC_026804,844,1201,1294,914,963,1027,945,973,911
XLOC_026805,0,15,10,0,0,0,53,84,68
XLOC_026802,67,64,84,49,66,52,40,37,64
XLOC_026803,121,165,150,105,121,237,89,87,159
XLOC_026800,203,294,335,319,331,110,748,793,685
XLOC_026801,0,0,7,0,0,0,0,0,0
XLOC_005437,41,154,92,33,30,165,13,10,26
XLOC_034036,26,34,36,14,20,17,47,39,60
XLOC_034037,0,0,0,0,0,0,0,0,0
XLOC_016418,1605,2690,2548,1023,784,678,1671,1617,1802
XLOC_016419,2248,3007,3299,3909,3518,4497,3121,3157,3277
XLOC_016412,112,142,177,53,54,61,61,64,48
XLOC_016413,1054,1416,1397,738,893,972,880,898,917
XLOC_016410,17,0,18,0,0,0,0,3,0
XLOC_016411,0,0,0,0,0,0,0,0,0
XLOC_016416,199,236,263,158,127,205,277,267,312
XLOC_016417,23,29,40,5,0,8,43,37,36
XLOC_016414,78,150,142,31,31,49,143,150,173
XLOC_016415,581,658,673,946,1047,986,581,534,503
XLOC_010719,95,98,142,63,61,91,261,243,257
XLOC_010718,181,293,303,299,264,521,299,217,506
XLOC_010717,477,668,601,243,209,190,92,58,90
XLOC_010716,61,138,144,59,39,17,24,26,26
XLOC_010715,42,73,115,31,33,21,0,0,7
XLOC_010714,77,122,121,112,171,102,119,80,92
XLOC_010713,853,1088,1073,831,713,972,1282,1133,1247
XLOC_010712,83,194,184,96,93,134,181,152,180
XLOC_010711,1907,2878,2739,1268,1145,1676,1655,1640,1605
XLOC_010710,281,416,397,324,338,303,281,304,350
XLOC_013169,1887,2495,2621,1018,1133,2094,2425,2306,2060
XLOC_013168,19849,21091,19040,8998,10466,7279,14172,11792,12655
XLOC_013161,132,161,212,83,96,80,111,99,130
XLOC_013160,3677,4431,3670,1514,1587,1249,1875,1690,1936
XLOC_013163,3,10,14,1,2,9,30,10,6
XLOC_013162,1099,1707,1238,334,375,601,661,717,976
XLOC_013165,8,9,13,8,3,0,0,0,2
XLOC_013164,5,7,5,2,0,3,3,4,4
XLOC_013167,0,0,2,0,0,0,0,0,0
XLOC_013166,2,1,1,1,1,1,1,6,1
XLOC_012416,0,0,0,0,0,0,0,0,0
XLOC_012417,0,0,0,0,0,0,0,0,0
XLOC_022008,2,4,3,0,0,0,3,0,0
XLOC_012415,2,0,0,0,0,0,0,3,0
XLOC_012412,1,2,1,3,1,2,2,3,5
XLOC_012413,0,0,0,0,0,0,2,0,2
XLOC_012410,2,0,4,0,3,0,6,8,9
XLOC_012411,0,0,0,0,0,0,0,0,0
XLOC_022002,0,0,1,0,0,3,1,0,2
XLOC_022003,341,415,523,143,142,192,436,412,409
XLOC_022000,9,17,14,12,6,24,156,157,190
XLOC_022001,0,1,0,0,0,0,1,1,0
XLOC_022006,91,62,127,40,21,98,65,85,65
XLOC_022007,0,0,0,0,0,0,0,56,0
XLOC_022004,7,23,0,0,0,5,10,0,0
XLOC_012419,0,0,0,0,0,0,0,0,0
XLOC_010436,44,70,66,8,14,35,154,179,171
XLOC_022072,38,38,35,0,7,0,50,35,26
XLOC_018548,10,13,19,7,5,0,0,0,0
XLOC_018549,19,8,13,0,0,0,0,4,0
XLOC_018542,14,19,22,45,27,22,15,8,5
XLOC_018543,0,7,8,6,0,18,18,0,0
XLOC_018540,0,2,0,0,0,0,0,0,2
XLOC_018541,0,0,0,0,0,0,0,4,0
XLOC_018546,198,336,280,46,57,35,963,773,936
XLOC_018547,0,0,0,0,0,0,0,0,0
XLOC_018544,1111,1636,1713,1483,1290,1262,1045,1087,985
XLOC_018545,39,64,51,9,11,6,58,63,41
XLOC_010437,420,409,511,311,319,364,311,323,347
XLOC_010435,0,0,4,0,0,0,0,8,7
XLOC_004558,0,0,0,1,0,0,5,1,2
XLOC_004559,0,2,3,0,3,0,155,142,108
XLOC_004554,0,1,0,0,0,0,7,10,10
XLOC_004555,47,49,86,0,0,0,1408,1149,1351
XLOC_004556,0,0,0,0,0,0,0,0,0
XLOC_004557,1,2,3,1,5,0,1,1,3
XLOC_004550,0,0,4,0,0,2,3,7,8
XLOC_004551,0,1,0,0,1,1,0,1,0
XLOC_004552,0,0,0,0,0,0,0,0,0
XLOC_004553,19,28,34,0,0,0,608,549,479
XLOC_000248,563,880,717,329,103,462,449,373,247
XLOC_000249,67,90,71,33,34,58,152,135,170
XLOC_000244,0,0,26,0,6,0,2,0,4
XLOC_000245,673,852,799,2112,1996,2406,2232,2024,1927
XLOC_000246,1071,1471,1240,5350,5687,6482,3236,3064,2744
XLOC_000247,626,691,814,696,120,114,525,444,465
XLOC_000240,452,589,619,372,413,385,377,369,315
XLOC_000241,0,19,24,26,17,19,125,201,170
XLOC_000242,0,0,0,3,7,19,63,89,56
XLOC_000243,844,1447,1289,975,656,748,85,106,123
XLOC_011145,266,282,347,61,90,52,90,74,68
XLOC_011144,14,21,16,4,3,1,5,6,3
XLOC_011147,1925,2107,1938,1892,2329,3305,2729,2572,2812
XLOC_011146,66,80,64,33,38,46,43,34,53
XLOC_011141,164,283,316,262,211,343,259,240,286
XLOC_011140,597,907,701,537,629,704,509,473,517
XLOC_011143,0,0,0,0,0,0,0,0,0
XLOC_011142,0,0,0,0,0,0,0,0,0
XLOC_011149,2952,4671,3373,386,407,272,133,147,236
XLOC_011148,574,752,673,848,896,843,657,705,789
XLOC_022918,209,310,96,295,263,242,264,205,145
XLOC_022919,4,8,12,7,3,5,300,219,225
XLOC_032042,2,0,6,0,0,0,0,2,0
XLOC_022910,0,0,0,0,0,0,35,14,53
XLOC_022911,4863,6057,5829,1741,1992,1622,2895,3308,3157
XLOC_022912,13,23,23,0,0,6,14,15,17
XLOC_022913,40,66,69,91,72,64,22,28,32
XLOC_022914,124,146,112,102,85,113,121,75,114
XLOC_022915,240,373,378,404,518,321,360,230,297
XLOC_022916,481,759,712,559,534,545,511,571,540
XLOC_022917,95,184,269,60,84,105,774,717,657
XLOC_003534,1,0,0,0,0,0,0,0,2
XLOC_003533,0,3,10,0,0,0,8,4,10
XLOC_003532,2,4,6,13,30,46,1747,1860,1871
XLOC_003531,1070,1556,1522,517,656,594,844,730,747
XLOC_003530,138,208,242,178,197,181,173,232,238
XLOC_005203,471,670,580,980,851,764,480,436,391
XLOC_005202,4,7,1,68,76,78,68,54,26
XLOC_005201,117,221,135,36,36,50,242,228,234
XLOC_005200,635,814,825,1109,587,1106,709,463,662
XLOC_005207,801,1029,1305,375,399,373,412,503,551
XLOC_005206,631,723,579,425,529,552,570,513,562
XLOC_005205,124,142,146,192,170,264,165,124,240
XLOC_005204,563,699,711,1204,1238,1791,1133,859,1377
XLOC_005209,1246,1584,1612,1711,1744,2590,1190,1305,1127
XLOC_005208,293,532,562,267,301,429,515,614,373
XLOC_006956,14,38,26,8,0,14,27,52,34
XLOC_006957,503,718,605,1285,816,1175,1600,1209,1289
XLOC_006954,35,104,68,18,9,9,29,39,60
XLOC_006955,167,194,226,81,73,65,83,115,118
XLOC_006952,6,10,6,0,0,0,1,0,0
XLOC_006953,17,17,48,16,3,11,6,10,19
XLOC_006950,15,11,8,8,3,3,2,12,9
XLOC_006951,107,210,176,147,226,186,224,192,228
XLOC_006958,0,3,5,0,4,3,0,7,4
XLOC_006959,0,0,4,0,0,0,0,0,0
XLOC_024422,2,0,0,21,17,19,4,7,5
XLOC_024423,3,0,2,0,0,0,0,2,0
XLOC_024420,2,2,5,3,0,0,18,3,5
XLOC_024421,4,13,8,5,6,3,2,5,4
XLOC_024426,0,0,0,1,0,0,0,0,1
XLOC_024427,3,1,1,5,9,4,9,10,4
XLOC_024424,0,0,4,0,0,2,5,0,3
XLOC_024425,0,0,0,0,0,0,0,0,0
XLOC_024428,0,3,6,2,3,0,12,6,16
XLOC_024429,13,3,12,13,4,10,12,13,13
XLOC_020512,144,271,225,289,401,414,686,409,337
XLOC_020513,18,17,52,0,0,28,12,42,36
XLOC_020510,220,377,284,403,331,383,384,380,381
XLOC_020511,113,159,138,64,58,126,167,161,180
XLOC_020516,498,906,470,563,651,1150,405,365,415
XLOC_020517,0,9,0,19,0,0,0,0,0
XLOC_020514,395,603,580,988,771,684,327,277,374
XLOC_020515,0,0,0,0,0,0,9,10,7
XLOC_020518,173,454,307,1063,1584,1493,192,233,267
XLOC_020519,2,4,1,1,1,0,5,1,0
XLOC_030574,5,6,3,3,6,7,0,4,4
XLOC_000949,0,0,3,4,0,0,42,33,51
XLOC_030572,5,4,4,0,0,1,37,21,41
XLOC_019679,18,16,16,14,5,16,13,11,7
XLOC_000944,4,5,13,7,8,9,36,65,39
XLOC_016492,2,5,4,10,16,11,5,4,3
XLOC_002730,130,248,181,20,38,37,215,187,215
XLOC_011441,5,4,17,0,0,0,4,6,5
XLOC_016490,8,10,19,1,3,0,9,3,3
XLOC_011443,1013,1124,916,486,538,614,1198,919,1075
XLOC_016496,0,0,2,6,0,2,9,4,6
XLOC_016497,5,18,20,3,7,4,8,6,8
XLOC_002731,39,76,89,24,14,24,1004,840,835
XLOC_011446,0,0,0,0,1,0,0,0,3
XLOC_009668,8,0,19,0,9,0,22,17,22
XLOC_016495,34,73,66,70,81,98,388,344,354
XLOC_003201,265,282,330,194,215,226,306,287,274
XLOC_003200,512,625,645,916,854,1166,895,959,989
XLOC_003203,3,6,4,3,0,2,24,15,12
XLOC_003202,316,533,507,2242,2458,2395,1281,1084,1178
XLOC_003205,0,0,0,0,0,0,2,0,0
XLOC_003204,21,34,19,102,93,66,160,139,223
XLOC_003207,0,0,0,0,0,3,0,0,0
XLOC_003206,0,0,0,0,0,3,0,5,1
XLOC_003209,0,0,0,0,0,0,0,2,0
XLOC_003208,0,0,3,3,0,0,0,0,6
